11.25443	-0.01253	408017.00000
11.30443	-0.01301	408209.00000
11.35521	-0.01199	408404.00000
11.40573	-0.01245	408598.00000
11.45573	-0.01330	408790.00000
11.50495	-0.01323	408979.00000
11.55495	-0.01271	409171.00000
11.60547	-0.01344	409365.00000
11.65417	-0.01311	409552.00000
11.70313	-0.01310	409740.00000
11.75339	-0.01268	409933.00000
11.80312	-0.01283	410124.00000
11.85339	-0.01260	410317.00000
11.90443	-0.01323	410513.00000
11.95443	-0.01226	410705.00000
12.00469	-0.01249	410898.00000
12.05547	-0.01312	411093.00000
12.10599	-0.01227	411287.00000
12.15599	-0.01280	411479.00000
12.20469	-0.01285	411666.00000
12.25391	-0.01278	411855.00000
12.30391	-0.01302	412047.00000
12.35417	-0.01336	412240.00000
12.40365	-0.01284	412430.00000
12.45495	-0.01276	412627.00000
12.50469	-0.01294	412818.00000
12.55521	-0.01257	413012.00000
12.60547	-0.01361	413205.00000
12.65573	-0.01248	413398.00000
12.70573	-0.01317	413590.00000
12.75625	-0.01308	413784.00000
12.80599	-0.01278	413975.00000
12.85651	-0.01249	414169.00000
12.90677	-0.01266	414362.00000
12.95677	-0.01229	414554.00000
13.00703	-0.01314	414747.00000
13.05729	-0.01267	414940.00000
13.10729	-0.01326	415132.00000
13.15703	-0.01280	415323.00000
13.20703	-0.01278	415515.00000
13.25703	-0.01258	415707.00000
13.30729	-0.01338	415900.00000
13.35729	-0.01329	416092.00000
13.40677	-0.01310	416282.00000
13.45677	-0.01322	416474.00000
13.50677	-0.01243	416666.00000
13.55677	-0.01276	416858.00000
13.60625	-0.01247	417048.00000
13.65651	-0.01222	417241.00000
13.70651	-0.01213	417433.00000
13.75651	-0.01205	417625.00000
13.80677	-0.01228	417818.00000
13.85651	-0.01237	418009.00000
13.90677	-0.01174	418202.00000
13.95599	-0.01230	418391.00000
14.00573	-0.01192	418582.00000
14.05573	-0.01246	418774.00000
14.10547	-0.01244	418965.00000
14.15469	-0.01222	419154.00000
14.20521	-0.01254	419348.00000
14.25625	-0.01241	419544.00000
14.30625	-0.01241	419736.00000
14.35625	-0.01205	419928.00000
14.40781	-0.01270	420126.00000
14.45755	-0.01184	420317.00000
14.50781	-0.01229	420510.00000
14.55755	-0.01248	420701.00000
14.60807	-0.01250	420895.00000
14.65755	-0.01204	421085.00000
14.70755	-0.01151	421277.00000
14.75703	-0.01180	421467.00000
14.80677	-0.01204	421658.00000
14.85729	-0.01216	421852.00000
14.90651	-0.01209	422041.00000
14.95651	-0.01248	422233.00000
15.00677	-0.01237	422426.00000
15.05547	-0.01220	422613.00000
15.10547	-0.01246	422805.00000
15.15495	-0.01230	422995.00000
15.20495	-0.01234	423187.00000
15.25417	-0.01259	423376.00000
15.30391	-0.01224	423567.00000
15.35391	-0.01187	423759.00000
15.40469	-0.01240	423954.00000
15.45417	-0.01241	424144.00000
15.50443	-0.01221	424337.00000
15.55495	-0.01257	424531.00000
15.60495	-0.01236	424723.00000
15.65443	-0.01208	424913.00000
15.70391	-0.01259	425103.00000
15.75417	-0.01251	425296.00000
15.80443	-0.01305	425489.00000
15.85495	-0.01234	425683.00000
15.90469	-0.01234	425874.00000
15.95443	-0.01163	426065.00000
16.00313	-0.01187	426252.00000
16.05365	-0.01148	426446.00000
16.10365	-0.01092	426638.00000
16.15469	-0.01167	426834.00000
16.20521	-0.01109	427028.00000
16.25521	-0.01141	427220.00000
16.30521	-0.01101	427412.00000
16.35443	-0.01069	427601.00000
16.40495	-0.01118	427795.00000
16.45599	-0.01105	427991.00000
16.50521	-0.01114	428180.00000
16.55495	-0.01136	428371.00000
16.60469	-0.01141	428562.00000
16.65469	-0.01117	428754.00000
16.70443	-0.01160	428945.00000
16.75260	-0.01188	429130.00000
16.80417	-0.01203	429328.00000
16.85469	-0.01178	429522.00000
16.90443	-0.01176	429713.00000
16.95443	-0.01162	429905.00000
17.00417	-0.01173	430096.00000
17.05443	-0.01189	430289.00000
17.10443	-0.01181	430481.00000
17.15495	-0.01213	430675.00000
17.20495	-0.01194	430867.00000
17.25469	-0.01178	431058.00000
17.30313	-0.01173	431244.00000
17.35443	-0.01212	431441.00000
17.40547	-0.01213	431637.00000
17.45417	-0.01141	431824.00000
17.50469	-0.01152	432018.00000
17.55495	-0.01179	432211.00000
17.60391	-0.01183	432399.00000
17.65365	-0.01232	432590.00000
17.70417	-0.01180	432784.00000
17.75495	-0.01221	432979.00000
17.80443	-0.01221	433169.00000
17.85443	-0.01138	433361.00000
17.90469	-0.01133	433554.00000
17.95182	-0.01196	433735.00000
18.00208	-0.01146	433928.00000
18.05286	-0.01154	434123.00000
18.10469	-0.01145	434322.00000
18.15130	-0.01164	434501.00000
18.20729	-0.01149	434716.00000
18.25651	-0.01157	434905.00000
18.30599	-0.01155	435095.00000
18.35625	-0.01098	435288.00000
18.40469	-0.01027	435474.00000
18.45495	-0.01090	435667.00000
18.50417	-0.01105	435856.00000
18.55547	-0.01120	436053.00000
18.60573	-0.01019	436246.00000
18.65443	-0.00964	436433.00000
18.70417	-0.01020	436624.00000
18.75495	-0.01055	436819.00000
18.80443	-0.01038	437009.00000
18.85286	-0.01028	437195.00000
18.90365	-0.01067	437390.00000
18.95417	-0.01119	437584.00000
19.00417	-0.01146	437776.00000
19.05495	-0.01102	437971.00000
19.10391	-0.01094	438159.00000
19.15391	-0.01082	438351.00000
19.20443	-0.01090	438545.00000
19.25417	-0.01123	438736.00000
19.30391	-0.01078	438927.00000
19.35365	-0.01080	439118.00000
19.40156	-0.01050	439302.00000
19.45339	-0.01027	439501.00000
19.50443	-0.01064	439697.00000
19.55313	-0.01041	439884.00000
19.60391	-0.01042	440079.00000
19.65365	-0.00956	440270.00000
19.70391	-0.01038	440463.00000
19.75313	-0.01020	440652.00000
19.80443	-0.01005	440849.00000
19.85495	-0.00984	441043.00000
19.90417	-0.01016	441232.00000
19.95391	-0.00977	441423.00000
20.00391	-0.00955	441615.00000
20.05365	-0.00998	441806.00000
20.10417	-0.01081	442000.00000
20.15521	-0.01058	442196.00000
20.20365	-0.00990	442382.00000
20.25417	-0.01011	442576.00000
20.30339	-0.01029	442765.00000
20.35260	-0.01001	442954.00000
20.40312	-0.01010	443148.00000
20.45339	-0.01011	443341.00000
20.50286	-0.01012	443531.00000
20.55339	-0.01002	443725.00000
20.60391	-0.01034	443919.00000
20.65365	-0.01022	444110.00000
20.70339	-0.01057	444301.00000
20.75391	-0.01091	444495.00000
20.80391	-0.01091	444687.00000
20.85339	-0.01172	444877.00000
20.90234	-0.01282	445065.00000
20.95260	-0.01459	445258.00000
21.00156	-0.01531	445446.00000
21.05365	-0.01876	445646.00000
21.10391	-0.02258	445839.00000
21.15417	-0.02717	446032.00000
21.20547	-0.03552	446229.00000
